track_id,view_id,northing,easting
1,1,-38.72108312766068,299.23189222440124
2,1,84.41698765673209,-202.48923898953944
3,1,44.041361233685166,212.3366365460679
1,1,-38.700195496552624,301.56016737781465
2,1,83.25678227038588,-202.478857928887
3,1,44.08311764989048,216.99316866323352
1,1,-37.53998347988818,301.5497587150894
2,1,83.25678227038588,-202.478857928887
3,1,45.26420375320595,219.3110305541195
3,1,45.243325163959526,216.98276463150967
2,1,80.93637130782008,-202.4580958066508
2,1,79.77616574522108,-202.4477147446014
2,1,78.61596010799985,-202.43733368162063
2,1,73.99596944323275,-200.06754665728656
2,1,70.51535141246859,-200.03640307718888
4,1,70.17147951689549,279.62738699885085
2,1,69.37597803492099,-197.69775860616937
4,1,71.35257107985672,281.94524259632453
2,1,67.05556556710508,-197.67699596006423
4,1,73.69386879995,284.25269022444263
2,1,65.89535924221855,-197.6666146358475
4,1,76.0351665248163,286.5601373361424
2,1,65.91619226860348,-195.3383509800769
4,1,77.21625853376463,288.87799190962687
2,1,64.75598587410059,-195.32796952780336
4,1,79.55755638889968,291.1854381309822
2,1,63.59577942406759,-195.31758807552976
4,1,80.75953571719583,295.8315540882759
2,1,62.43557290430181,-195.3072066227905
4,1,81.94062848819885,298.1494076345116
2,1,62.43557290430181,-195.3072066227905
4,1,83.10083394416142,298.1389991585165
2,1,61.29619961045682,-192.9685610053129
4,1,84.28192683577072,300.45685232197866
2,1,60.13599297450856,-192.95817942311987
4,1,85.4630199316889,302.77470522746444
2,1,58.97578626405448,-192.9477978413925
4,1,86.62322520185262,302.76429649814963
2,1,57.8364130492555,-190.6091517144814
4,1,88.96452355396468,305.0717401644215
2,1,56.67620621807873,-190.59877000376585
4,1,88.9854118215153,307.4000012855977
4,1,90.14561688248068,307.3895923034288
2,1,54.35579237015918,-190.57800657954067
2,1,54.37662617233582,-188.2497416557744
4,1,92.50780414813198,312.02529580984265
2,1,53.21641916001681,-188.23935981513927
4,1,93.66800903214607,312.014886574354
2,1,52.05621207808144,-188.22897797450423
2,1,52.05621207808144,-188.22897797450423
4,1,96.00930762605276,314.32232845341787
2,1,50.91683899809141,-185.8903308287263
4,1,97.19040160509758,316.6401793109253
2,1,49.75663179997355,-185.87994885956869
4,1,98.35060622915626,316.62976982211694
6,1,79.77616574522108,-202.4477147446014
7,1,79.06801299226936,-281.60862855473533
2,1,49.75663179997355,-185.87994885956869
6,1,78.61596010799985,-202.43733368162063
2,1,48.61725885909982,-183.5413013328798
6,1,77.45575441059191,-202.42695261817423
2,1,47.47788609971758,-181.20265355193987
6,1,76.2955486481078,-202.41657155472785
2,1,46.317678711144254,-181.1922713262029
6,1,75.13534282520413,-202.40619049035013
7,1,84.8898642094573,-279.3322506127879
2,1,45.17830609111115,-178.85362316435203
7,1,86.05006950709503,-279.342627464328
2,1,44.03893367096316,-176.51497474964708
7,1,87.2102747396566,-279.3530043154024
2,1,42.87872608238831,-176.50459226686507
2,1,40.55831073783338,-176.48382729990408
6,1,72.81493097974453,-202.3854283601977
7,1,89.55150905973278,-277.0454969573766
2,1,40.57914609683212,-174.15556085575372
6,1,71.65472497080918,-202.37504729395727
7,1,89.55150905973278,-277.0454969573766
2,1,39.43977393698879,-171.81691167782992
7,1,90.71171409729868,-277.0558739337139
2,1,38.27956610661931,-171.80652893846857
7,1,91.89274337503592,-274.7379901059903
2,1,37.14019408146851,-169.4678793796338
7,1,91.91356793558224,-272.4097293098457
2,1,36.00082226062659,-167.12922956654802
7,1,93.0945976547664,-270.091845871415
2,1,34.86145061661955,-164.7905795010738
7,1,94.27562755951658,-267.773962689098
2,1,33.72207918134518,-162.4519291818142
7,1,95.45665767346507,-265.456079763826
8,1,55.86388752993662,-281.40109389601275
2,1,32.58270793664269,-160.11327861016616
7,1,96.61686238553376,-265.4664573757909
2,1,31.42249973025173,-160.10289522912353
2,1,30.28312862967141,-157.76424427563325
2,1,29.16459538298659,-153.09732537344098
2,1,28.025224923505448,-150.758673788514
2,1,26.885854645515792,-148.42002195026726
6,1,62.41473987791687,-197.6354706613347
2,1,24.586276002810337,-146.07098570885137
6,1,61.27536632854026,-195.29682516865432
2,1,23.467745014233515,-141.40406491141766
6,1,60.11515968805179,-195.28644371498376
2,1,22.328375516808592,-139.06541206268594
6,1,60.11515968805179,-195.28644371498376
2,1,20.04963713488541,-134.38810559967533
2,1,18.910268227453344,-132.0494519881904
10,1,79.75533350405749,-204.7759768771939
2,1,16.631531012011692,-127.37214400526136
10,1,78.59512786241248,-204.76559594227
2,1,15.492162689683028,-125.03348963381724
10,1,78.59512786241248,-204.76559594227
2,1,14.37363583187107,-120.36656568897888
10,1,77.43492216488812,-204.7552150064148
6,1,54.33495881874114,-192.90627150656653
2,1,13.25510994065553,-115.6996412454173
10,1,76.27471639786381,-204.7448340705596
6,1,53.19558535749093,-190.5676248674281
2,1,10.976375694037417,-111.02233022544532
10,1,76.27471639786381,-204.7448340705596
6,1,52.03537827101536,-190.5572431543842
2,1,9.85785166581627,-106.35540452040732
10,1,75.11451057030354,-204.7344531333074
6,1,52.03537827101536,-190.5572431543842
2,1,8.739328613621183,-101.68847831105812
10,1,75.11451057030354,-204.7344531333074
6,1,50.89600493561011,-188.21859613340348
2,1,7.620806513587013,-97.02155160624534
10,1,73.95430469186977,-204.7240721960552
6,1,50.89600493561011,-188.21859613340348
2,1,5.362920361803845,-90.01596699468791
10,1,73.95430469186977,-204.7240721960552
6,1,49.73579773725942,-188.2082142913714
2,1,4.244400650146417,-85.34903890592977
6,1,48.59642453631386,-185.86956688994545
2,1,1.98651798767969,-78.34345190273598
6,1,47.45705152128357,-183.53091923473403
2,1,0.8888473046245053,-71.34825163008645
6,1,46.29684412805364,-183.52053713658825
11,1,70.81405678391457,-37.04759808909148
2,1,-1.3898785460041836,-66.67093303846195
6,1,45.15747125272173,-181.1818890995346
11,1,70.81405678391457,-37.04759808909148
12,1,77.70576131599955,-174.487804136239
2,1,-2.487545553361997,-59.67573101306334
6,1,44.01809857704211,-178.84324081009254
11,1,70.81405678391457,-37.04759808909148
12,1,77.70576131599955,-174.487804136239
2,1,-4.745420493534766,-52.670138978865
6,1,42.87872608238831,-176.50459226686507
11,1,70.81405678391457,-37.04759808909148
12,1,76.54555557202548,-174.47742154216394
2,1,-5.843083077692427,-45.67493508057669
6,1,40.57914609683212,-174.15556085575372
11,1,70.81405678391457,-37.04759808909148
12,1,76.54555557202548,-174.47742154216394
2,1,-6.940743408747949,-38.67973043723032
6,1,39.41893833188806,-174.14517824398354
11,1,70.81405678391457,-37.04759808909148
12,1,76.56639114452992,-172.14915905660018
10,1,64.69348756666295,-202.3127608867362
2,1,-9.198611913365312,-31.6741346353665
6,1,38.27956610661931,-171.80652893846857
11,1,70.81405678391457,-37.04759808909148
12,1,75.40618533571251,-172.13877633493394
10,1,63.53328111150768,-202.30237981677053
2,1,-10.275415781419724,-22.350656086578965
6,1,37.14019408146851,-169.4678793796338
11,1,70.81405678391457,-37.04759808909148
12,1,75.40618533571251,-172.13877633493394
10,1,62.39390710240696,-199.96373470220715
2,1,-11.373068673419766,-15.355448704678563
6,1,34.840614240267314,-167.11884657060727
11,1,70.81405678391457,-37.04759808909148
12,1,75.40618533571251,-172.13877633493394
10,1,61.233700522221625,-199.95335350371897
2,1,-13.61007613374386,-6.021576491184533
6,1,34.88228725770023,-162.4623124343343
11,1,70.81405678391457,-37.04759808909148
12,1,74.24597946635913,-172.12839361280203
10,1,60.07349388627336,-199.9429723047652
