view_id,track_id,object_class,northing,easting,speed,stop_probability
0,1,bus,34.717943421565,207.7633326156065,0.2974967642380642,0.3893040480452634
0,2,car,-19.66135946824216,-33.908893945626915,0.1913221827201032,0.4501558619148089
0,3,car,-10.058826171676628,131.32569212745875,0.2874711319371962,0.3646757118779574
0,4,car,106.7942282090662,-165.4343321272172,0.1520165587491362,0.4853949980839475
0,7,truck,87.46668771654367,-121.02085466356948,0.23290992559302,0.3903292216245685
0,9,car,75.59371701662894,-151.1844129175879,0.2851250628442884,0.3645000045320596
0,10,truck,26.942667670897208,117.02330593764782,0.4468464939515085,0.4500008163100047
0,12,truck,22.69836164987646,161.30200027441606,0.4069069665611453,0.0
0,17,car,108.2044879865134,-137.50560695724562,0.2542086833313291,0.4611226056419803
0,18,car,-24.9484589145286,-106.0438145357184,0.5633142408725558,0.36450000000997
0,21,car,77.1498910797527,-106.95781038235872,2.4546454896734087,0.3674522678781754
0,22,car,33.29549427854363,307.8996331137605,0.2072257724752678,0.0
0,25,truck,38.49087665695697,240.3278556307777,0.33499889176051,0.4050006726160882
0,26,car,-19.52887066733092,-278.39833164960146,0.3190277312073755,0.3703594458932781
0,27,car,15.423205294762738,-262.41175399394706,1.2442394450505574,0.3645705526693222
0,32,car,74.85032245935872,-104.60877512395382,0.5231051590630658,0.3645413719055915
0,33,truck,-25.670911509892903,-57.13967956695706,0.2631784183581762,0.3645000330582093
0,37,car,108.2044879865134,-137.50560695724562,0.0339517865836976,0.4752005272747265
0,38,car,75.59371701662894,-151.1844129175879,0.0209143441737288,0.4692117513051219
0,43,car,-27.733643323532306,-287.6387890884653,0.4011213228247441,0.4501117440314251
0,44,car,74.87116571702063,-102.28051244840026,0.0,0.0
0,5,car,-10.058826171676628,131.32569212745875,0.253987352473275,0.3662589128691363
0,6,truck,104.7238755361177,-137.47445309860632,0.18249252797614643,0.37915302775316756
0,11,car,107.9544323127484,-165.44471521675587,0.08131830337093124,0.4601133379999076
